0,-1.0,0,-1.0,3,0.9106534000004674
1,-1.0,0,-1.0,3,0.9039992000005022
2,-1.0,0,-1.0,3,0.9000008000005231
3,-1.0,0,-1.0,3,0.89485580000055
4,-1.0,0,-1.0,3,0.8907202000005716
5,-1.0,0,-1.0,3,0.8830468000006118
6,0,0,-0.8571428571428571,3,0.8683468000006886
7,0,0,-0.75,3,0.8536468000007655
8,0,0,-0.6666666666666666,3,0.8389468000008424
9,-1.0,0,-0.7,3,0.8347426000008644
10,1.0,0,-0.5454545454545454,3,0.8234432000009235
11,-1.0,0,-0.5833333333333334,3,0.8170144000009572
12,-1.0,0,-0.6153846153846154,3,0.8112716000009872
13,-1.0,0,-0.6428571428571429,3,0.8028044000010315
14,0,0,-0.6,3,0.7881044000011084
15,1.0,0,-0.5,3,0.7861150000011188
16,1.0,0,-0.4117647058823529,3,0.7804408000011485
17,-1.0,0,-0.4444444444444444,3,0.7679360000012139
18,0,0,-0.42105263157894735,3,0.7532360000012908
19,1.0,-0.35,-0.35,3,0.7452490000013325
20,-1.0,-0.35,-0.35,3,0.7406822000013564
21,-1.0,-0.35,-0.35,3,0.7366642000013774
22,1.0,-0.25,-0.25,3,0.7346258000013881
23,1.0,-0.15,-0.15,3,0.7322150000014007
24,0,-0.1,-0.1,3,0.7175150000014776
25,1.0,0.0,0.0,3,0.7167506000014816
26,1.0,0.05,0.05,3,0.7143594000014941
27,1.0,0.1,0.1,3,0.709802400001518
28,-1.0,0.05,0.05,3,0.7083128000015257
29,1.0,0.15,0.15,3,0.7060392000015376
30,1.0,0.15,0.15,3,0.7038440000015491
31,1.0,0.25,0.25,3,0.7020212000015587
32,-1.0,0.25,0.25,3,0.7005806000015662
33,-1.0,0.25,0.25,3,0.6983560000015778
34,0,0.25,0.25,3,0.6836560000016547
35,1.0,0.25,0.25,3,0.6825290000016606
36,1.0,0.25,0.25,3,0.6813726000016667
37,1.0,0.35,0.35,3,0.6795498000016762
38,1.0,0.4,0.4,3,0.6736894000017069
39,-1.0,0.3,0.3,3,0.6722096000017146
40,-1.0,0.3,0.3,3,0.6703770000017242
41,1.0,0.4,0.4,3,0.6688090000017324
42,1.0,0.4,0.4,3,0.6672704000017404
43,-1.0,0.3,0.3,3,0.6657710000017483
44,1.0,0.35,0.35,3,0.6647322000017537
45,1.0,0.35,0.35,3,0.6625860000017649
46,1.0,0.35,0.35,3,0.661047400001773
47,1.0,0.35,0.35,3,0.6591070000017831
48,1.0,0.45,0.45,3,0.6579996000017889
49,1.0,0.45,0.45,3,0.6563140000017977
50,1.0,0.45,0.45,3,0.6552850000018031
51,-1.0,0.35,0.35,3,0.6543736000018079
52,-1.0,0.35,0.35,3,0.6529428000018154
53,-1.0,0.35,0.35,3,0.6509338000018259
54,-1.0,0.3,0.3,3,0.6497480000018321
55,1.0,0.3,0.3,3,0.6488268000018369
56,-1.0,0.2,0.2,3,0.6477096000018427
57,-1.0,0.1,0.1,3,0.6443188000018605
58,-1.0,0.0,0.0,3,0.643260400001866
59,1.0,0.1,0.1,3,0.6410064000018778
60,1.0,0.2,0.2,3,0.6391934000018873
61,1.0,0.2,0.2,3,0.6380566000018932
62,1.0,0.2,0.2,3,0.6349696000019094
63,1.0,0.3,0.3,3,0.6338426000019153
64,-1.0,0.2,0.2,3,0.6331762000019188
65,0,0.15,0.15,3,0.6184762000019957
66,1.0,0.15,0.15,3,0.6175354000020006
67,1.0,0.15,0.15,3,0.6167024000020049
68,1.0,0.15,0.15,3,0.6156636000020104
69,1.0,0.15,0.15,3,0.6138506000020199
70,-1.0,0.05,0.05,3,0.6131548000020235
71,-1.0,0.05,0.05,3,0.6105382000020372
72,1.0,0.15,0.15,3,0.608666400002047
73,1.0,0.25,0.25,3,0.6077354000020518
74,-1.0,0.25,0.25,3,0.6062948000020594
75,1.0,0.25,0.25,3,0.6051188000020655
76,-1.0,0.25,0.25,3,0.604070200002071
77,1.0,0.35,0.35,3,0.6033254000020749
78,-1.0,0.35,0.35,3,0.602159200002081
79,1.0,0.35,0.35,3,0.6009538000020873
80,1.0,0.35,0.35,3,0.6002090000020912
81,1.0,0.35,0.35,3,0.5995230000020948
82,1.0,0.35,0.35,3,0.597768800002104
83,-1.0,0.25,0.25,3,0.5969456000021083
84,1.0,0.35,0.35,3,0.5962792000021118
85,1.0,0.4,0.4,3,0.5827552000021825
86,-1.0,0.3,0.3,3,0.5809814000021918
87,1.0,0.3,0.3,3,0.5663598000022683
88,1.0,0.3,0.3,3,0.5657228000022716
89,-1.0,0.2,0.2,3,0.5651250000022747
90,-1.0,0.2,0.2,3,0.5645272000022779
91,1.0,0.3,0.3,3,0.5638412000022814
92,-1.0,0.2,0.2,3,0.5628416000022867
93,1.0,0.2,0.2,3,0.5613324000022946
94,-1.0,0.2,0.2,3,0.5601466000023008
95,1.0,0.2,0.2,3,0.5587844000023079
96,1.0,0.3,0.3,3,0.5565598000023195
97,1.0,0.3,0.3,3,0.5553544000023258
98,1.0,0.4,0.4,3,0.554374400002331
99,1.0,0.4,0.4,3,0.5535708000023352
100,1.0,0.4,0.4,3,0.5529926000023382
101,-1.0,0.3,0.3,3,0.5519342000023437
102,1.0,0.3,0.3,3,0.551316800002347
103,-1.0,0.3,0.3,3,0.5500330000023537
104,-1.0,0.2,0.2,3,0.5493470000023573
105,-1.0,0.1,0.1,3,0.5462600000023734
106,1.0,0.2,0.2,3,0.5448488000023808
107,1.0,0.2,0.2,3,0.5439962000023852
108,1.0,0.2,0.2,3,0.5429280000023908
109,-1.0,0.2,0.2,3,0.5391844000024104
110,1.0,0.3,0.3,3,0.538498400002414
111,1.0,0.3,0.3,3,0.5375576000024189
112,1.0,0.4,0.4,3,0.5369892000024219
113,1.0,0.4,0.4,3,0.5356466000024289
114,1.0,0.5,0.5,3,0.5347352000024337
115,1.0,0.5,0.5,3,0.5329026000024433
116,1.0,0.5,0.5,3,0.5320892000024475
117,1.0,0.5,0.5,3,0.5315110000024506
118,1.0,0.5,0.5,3,0.5306290000024552
119,1.0,0.5,0.5,3,0.5295314000024609
120,1.0,0.5,0.5,3,0.5275616000024712
121,1.0,0.6,0.6,3,0.5265620000024764
122,1.0,0.6,0.6,3,0.5259152000024798
123,1.0,0.7,0.7,3,0.5250920000024841
124,-1.0,0.7,0.7,3,0.5238964000024904
125,1.0,0.8,0.8,3,0.5213778000025036
126,1.0,0.8,0.8,3,0.5205546000025079
127,1.0,0.8,0.8,3,0.5175362000025236
128,1.0,0.8,0.8,3,0.5165856000025286
129,1.0,0.9,0.9,3,0.5154586000025345
130,1.0,0.9,0.9,3,0.514018000002542
131,1.0,0.9,0.9,3,0.5085986000025704
132,0,0.85,0.85,3,0.4938986000026127
133,1.0,0.85,0.85,3,0.49120360000261154
134,1.0,0.85,0.85,3,0.4897532000026109
135,1.0,0.85,0.85,3,0.48752860000260995
136,1.0,0.85,0.85,3,0.4866956000026096
137,1.0,0.85,0.85,3,0.48546080000260905
138,1.0,0.85,0.85,3,0.4840006000026084
139,1.0,0.85,0.85,3,0.48294220000260796
140,1.0,0.85,0.85,3,0.4811978000026072
141,1.0,0.85,0.85,3,0.4802276000026068
142,-1.0,0.75,0.75,3,0.4788458000026062
143,1.0,0.75,0.75,3,0.4770720000026054
144,1.0,0.85,0.85,3,0.4751904000026046
145,1.0,0.85,0.85,3,0.47164280000260306
146,1.0,0.85,0.85,3,0.46980040000260226
147,1.0,0.85,0.85,3,0.46933980000260206
148,1.0,0.85,0.85,3,0.46563540000260045
149,1.0,0.85,0.85,3,0.4645868000026
150,1.0,0.85,0.85,3,0.46236220000259903
151,1.0,0.85,0.85,3,0.4616076000025987
152,1.0,0.9,0.9,3,0.4604022000025982
153,1.0,0.9,0.9,3,0.45894200000259755
154,1.0,0.9,0.9,3,0.4579522000025971
155,1.0,0.9,0.9,3,0.45596280000259626
156,1.0,0.9,0.9,3,0.45476720000259574
157,1.0,0.9,0.9,3,0.4534736000025952
158,1.0,0.9,0.9,3,0.45273860000259486
159,1.0,0.9,0.9,3,0.4463686000025921
160,1.0,0.9,0.9,3,0.4456238000025918
161,1.0,0.9,0.9,3,0.44397740000259106
162,1.0,1.0,1.0,3,0.439224400002589
163,-1.0,0,-1.0,2,0.43861680000258874
164,-1.0,0,-1.0,2,0.4376368000025883
165,1.0,0,-0.3333333333333333,2,0.43657840000258785
166,-1.0,0,-0.5,2,0.43542200000258735
167,-1.0,0,-0.6,2,0.43330520000258643
168,1.0,0,-0.3333333333333333,2,0.4327956000025862
169,1.0,0,-0.14285714285714285,2,0.4309826000025854
170,1.0,0,0.0,2,0.4297576000025849
171,1.0,0,0.1111111111111111,2,0.42894420000258454
172,-1.0,0,0.0,2,0.4268274000025836
