0,1.0,0,1.0,5,0.921227600000412
1,1.0,0,1.0,5,0.9211982000004122
2,1.0,0,1.0,5,0.9196204000004204
3,1.0,0,1.0,5,0.9196106000004205
4,1.0,0,1.0,5,0.9196008000004205
5,1.0,0,1.0,5,0.9195910000004206
6,1.0,0,1.0,5,0.9195714000004207
7,1.0,0,1.0,5,0.9195616000004208
8,1.0,0,1.0,5,0.9195518000004208
9,1.0,0,1.0,5,0.9195420000004209
10,1.0,0,1.0,5,0.9192480000004224
11,0,0,0.9166666666666666,5,0.9045480000004993
12,1.0,0,0.9230769230769231,5,0.9045382000004993
13,1.0,0,0.9285714285714286,5,0.9045284000004994
14,1.0,0,0.9333333333333333,5,0.9045186000004994
15,1.0,0,0.9375,5,0.9044598000004997
16,1.0,0,0.9411764705882353,5,0.9044500000004998
17,1.0,0,0.9444444444444444,5,0.9044402000004998
18,1.0,0,0.9473684210526315,5,0.9044304000004999
19,1.0,0.95,0.95,5,0.9043324000005004
20,0,0,0.0,4,0.9853000000000769
21,1.0,0,0.5,4,0.9851824000000775
22,1.0,0,0.6666666666666666,4,0.9842220000000825
23,1.0,0,0.75,4,0.9840946000000832
24,1.0,0,0.8,4,0.9835262000000862
25,1.0,0,0.8333333333333334,4,0.9796944000001062
26,1.0,0,0.8571428571428571,4,0.977822600000116
27,1.0,0,0.875,4,0.9765094000001229
28,1.0,0,0.8888888888888888,4,0.9763624000001236
29,1.0,0,0.9,4,0.9760684000001252
30,1.0,0,0.9090909090909091,4,0.9760096000001255
31,1.0,0,0.9166666666666666,4,0.9749708000001309
32,1.0,0,0.9230769230769231,4,0.9748532000001315
33,1.0,0,0.9285714285714286,4,0.9747160000001323
34,1.0,0,0.9333333333333333,4,0.9746082000001328
35,1.0,0,0.9375,4,0.9740496000001357
36,0,0,0.8823529411764706,4,0.9593496000002126
37,1.0,0,0.8888888888888888,4,0.9590752000002141
38,1.0,0,0.8947368421052632,4,0.9589380000002148
39,1.0,0.9,0.9,4,0.9586440000002163
40,1.0,0.95,0.95,4,0.9584382000002174
41,1.0,0,1.0,3,0.9997942000000011
42,1.0,0,1.0,3,0.9995002000000026
43,1.0,0,1.0,3,0.9991474000000045
44,1.0,0,1.0,3,0.9988142000000062
45,1.0,0,1.0,3,0.9984026000000084
46,1.0,0,1.0,3,0.9951294000000255
47,1.0,0,1.0,3,0.9933360000000349
48,1.0,0,1.0,3,0.9931008000000361
49,1.0,0,1.0,3,0.9929146000000371
50,1.0,0,1.0,3,0.9907390000000484
51,1.0,0,1.0,3,0.9901804000000514
52,1.0,0,1.0,3,0.9896316000000542
53,1.0,0,1.0,3,0.989298400000056
54,1.0,0,1.0,3,0.9842024000000826
55,1.0,0,1.0,3,0.9789594000001101
56,1.0,0,1.0,3,0.9783812000001131
57,1.0,0,1.0,3,0.9781362000001144
58,1.0,0,1.0,3,0.9779304000001154
59,0,0,0.9473684210526315,3,0.9632304000001923
60,1.0,0.95,0.95,3,0.962916800000194
61,1.0,0,1.0,2,0.9997060000000015
62,0,0,0.5,2,0.9850060000000784
63,1.0,0,0.6666666666666666,2,0.9848100000000795
64,1.0,0,0.75,2,0.9829578000000891
65,1.0,0,0.8,2,0.9821444000000934
66,1.0,0,0.8333333333333334,2,0.9808508000001002
67,0,0,0.7142857142857143,2,0.9661508000001771
68,1.0,0,0.75,2,0.9533030000002443
69,1.0,0,0.7777777777777778,2,0.9524994000002485
70,1.0,0,0.8,2,0.9428170000002991
71,1.0,0,0.8181818181818182,2,0.9404258000003116
72,1.0,0,0.8333333333333334,2,0.9387402000003204
73,1.0,0,0.8461538461538461,2,0.9370448000003293
74,1.0,0,0.8571428571428571,2,0.9356336000003367
75,1.0,0,0.8666666666666667,2,0.9333992000003484
